"id_patient","redcap_repeat_instrument","redcap_repeat_instance","birthdate_patient","deathdate_patient","ssn_patient","drivers_patient","passport_patient","prefix_patient","first_patient","last_patient","suffix_patient","maiden_patient","marital_patient","race_patient","ethnicity_patient","gender_patient","birthplace_patient","address_patient","city_patient","state_patient","fips_patient","suburb_patient","zip_patient","lat_patient","lon_patient","healthcare_expenses_patient","healthcare_coverage_patient","income_patient","patients_complete","start_medication","stop_medication","payer_medication","encounter_medication","code_medication","description_medication","base_cost_medication","payer_coverage_medication","dispenses_medication","totalcost_medication","reasoncode_medication","reasondescription_medication","medications_complete","start_condition","stop_condition","encounter_condition","code_condition","description_condition","conditions_complete"
"9b9b9b33-1a23-1bb8-1783-850184df3ae8","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-26 02:46:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","5ce52cf2-0130-b801-f84a-d94b037b5547",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",219.11,175.29,61,13365.71,NA,NA,0,NA,NA,NA,NA,NA,NA
"9b9b9b33-1a23-1bb8-1783-850184df3ae8","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-19,NA,"5ce52cf2-0130-b801-f84a-d94b037b5547",414545008,"Ischemic heart disease (disorder)",0
"9b93f60a-b044-c9f8-8aa9-93a8476fd371",NA,NA,1920-12-21,NA,"999-23-1250","S99941652","X34655014X","Mrs.","Justina408","Hammes673",NA,"Altenwerth646",NA,"asian","Other",2,"San Jose  California  US","329 Osinski Trail","Warrnambool","Victoria",6037,"St Kilda",3268,-38.535802,142.908911,2231478.41,2011352.26,42782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9b93f60a-b044-c9f8-8aa9-93a8476fd371","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-22 20:14:42,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1d2b400e-5b9d-8e28-8d8d-07853f3c1b80",309362,"Clopidogrel 75 MG Oral Tablet",2871.35,2297.08,296,849919.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9b93f60a-b044-c9f8-8aa9-93a8476fd371","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-22 20:14:42,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1d2b400e-5b9d-8e28-8d8d-07853f3c1b80",312961,"Simvastatin 20 MG Oral Tablet",532.59,426.07,296,157646.64,NA,NA,0,NA,NA,NA,NA,NA,NA
"9b93f60a-b044-c9f8-8aa9-93a8476fd371","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-22 20:14:42,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1d2b400e-5b9d-8e28-8d8d-07853f3c1b80",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,296,77190.88,NA,NA,0,NA,NA,NA,NA,NA,NA
"9b93f60a-b044-c9f8-8aa9-93a8476fd371","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-22 20:14:42,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1d2b400e-5b9d-8e28-8d8d-07853f3c1b80",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",332.62,266.1,296,98455.52,NA,NA,0,NA,NA,NA,NA,NA,NA
"9b93f60a-b044-c9f8-8aa9-93a8476fd371","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-16,NA,"1d2b400e-5b9d-8e28-8d8d-07853f3c1b80",414545008,"Ischemic heart disease (disorder)",0
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2",NA,NA,1952-07-13,NA,"999-63-4388","S99926787","X13933132X","Mr.","Cecil300","Dicki44",NA,NA,2,"white","Other",1,"Santa Ana  California  US","554 Smitham Arcade Apt 21","Macedon Ranges","Victoria",6073,"Balaclava",3441,-37.399224,144.603892,254645.96,120421.49,93590,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-06 08:54:54,2022-11-06 08:54:54,"a735bf55-83e9-331a-899d-a82a60b9f60c","b0c9b0c3-b2a9-0836-3949-9fb5542906c8",904419,"Alendronic acid 10 MG Oral Tablet",24.91,19.93,1,24.91,64859006,"Osteoporosis (disorder)",0,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-06 08:54:54,2023-11-12 08:54:54,"a735bf55-83e9-331a-899d-a82a60b9f60c","b0c9b0c3-b2a9-0836-3949-9fb5542906c8",904419,"Alendronic acid 10 MG Oral Tablet",5.86,4.69,12,70.32,64859006,"Osteoporosis (disorder)",0,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-13 08:54:54,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b0c9b0c3-b2a9-0836-3949-9fb5542906c8",309362,"Clopidogrel 75 MG Oral Tablet",2274.71,1819.77,16,36395.36,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-13 08:54:54,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b0c9b0c3-b2a9-0836-3949-9fb5542906c8",312961,"Simvastatin 20 MG Oral Tablet",788.15,630.52,16,12610.4,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-13 08:54:54,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b0c9b0c3-b2a9-0836-3949-9fb5542906c8",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,16,4172.48,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-13 08:54:54,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b0c9b0c3-b2a9-0836-3949-9fb5542906c8",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",888.01,710.41,16,14208.16,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bb76cc5-8e9d-d4d7-2b0c-797634320ba2","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-06,NA,"b0c9b0c3-b2a9-0836-3949-9fb5542906c8",414545008,"Ischemic heart disease (disorder)",0
"9bf8bee3-eecd-3a21-e391-a28e7b3deb49",NA,NA,1941-12-01,2023-06-17,"999-48-7640","S99923538","X48922604X","Mr.","Chris95","Goldner995",NA,NA,NA,"white","Other",1,"Falmouth  Massachusetts  US","371 Bruen Arcade Unit 39","Wellington","Victoria",25027,"East Melbourne",3851,-38.035548,147.084398,21107.93,410387.08,22975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9bf8bee3-eecd-3a21-e391-a28e7b3deb49","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-10 08:56:58,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","82248be7-584d-c5fc-b18a-7b5fb9d1c838",309362,"Clopidogrel 75 MG Oral Tablet",779.14,744.14,186,144920.04,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bf8bee3-eecd-3a21-e391-a28e7b3deb49","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-10 08:56:58,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","82248be7-584d-c5fc-b18a-7b5fb9d1c838",312961,"Simvastatin 20 MG Oral Tablet",387.6,352.6,186,72093.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bf8bee3-eecd-3a21-e391-a28e7b3deb49","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-10 08:56:58,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","82248be7-584d-c5fc-b18a-7b5fb9d1c838",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,94.94,186,24168.84,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bf8bee3-eecd-3a21-e391-a28e7b3deb49","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-10 08:56:58,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","82248be7-584d-c5fc-b18a-7b5fb9d1c838",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",161.47,126.47,186,30033.42,NA,NA,0,NA,NA,NA,NA,NA,NA
"9bf8bee3-eecd-3a21-e391-a28e7b3deb49","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-03,NA,"82248be7-584d-c5fc-b18a-7b5fb9d1c838",414545008,"Ischemic heart disease (disorder)",0
"9c24790b-743b-17a4-87bd-7384dabc271b",NA,NA,1961-03-02,NA,"999-28-5778","S99951198","X71671217X","Mr.","Wilbur107","Kerluke267",NA,NA,2,"asian","Other",1,"Palos Verdes Estates  California  US","681 Auer Lane Unit 59","East Gippsland","Victoria",6073,"Fairfield",3909,-37.821921,147.970237,10294.83,265453.53,2068,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-29 04:11:00,NA,"df166300-5a78-3502-a46a-832842197811","23238602-b23a-3dca-2fa9-52615ff24331",309362,"Clopidogrel 75 MG Oral Tablet",341.89,291.89,224,76583.36,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-29 04:11:00,NA,"df166300-5a78-3502-a46a-832842197811","23238602-b23a-3dca-2fa9-52615ff24331",312961,"Simvastatin 20 MG Oral Tablet",461.1,411.1,224,103286.4,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-29 04:11:00,NA,"df166300-5a78-3502-a46a-832842197811","23238602-b23a-3dca-2fa9-52615ff24331",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,79.94,224,29106.56,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-29 04:11:00,NA,"df166300-5a78-3502-a46a-832842197811","23238602-b23a-3dca-2fa9-52615ff24331",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",171.93,121.93,224,38512.32,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18 04:24:04,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","4c0b7463-18da-cf92-4fa1-2aee33f9d532",309362,"Clopidogrel 75 MG Oral Tablet",1357.46,1322.46,10,13574.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18 04:24:04,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","4c0b7463-18da-cf92-4fa1-2aee33f9d532",312961,"Simvastatin 20 MG Oral Tablet",892.86,857.86,10,8928.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18 04:24:04,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","4c0b7463-18da-cf92-4fa1-2aee33f9d532",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,225.78,10,2607.8,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","medications",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18 04:24:04,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","4c0b7463-18da-cf92-4fa1-2aee33f9d532",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",614.96,579.96,10,6149.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c24790b-743b-17a4-87bd-7384dabc271b","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-22,NA,"23238602-b23a-3dca-2fa9-52615ff24331",414545008,"Ischemic heart disease (disorder)",0
"9c24790b-743b-17a4-87bd-7384dabc271b","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-11,NA,"4c0b7463-18da-cf92-4fa1-2aee33f9d532",414545008,"Ischemic heart disease (disorder)",0
"9c84396e-eb68-7318-4031-8ce3fe19dc08",NA,NA,1951-02-04,NA,"999-67-8775","S99955026","X2392623X","Mrs.","Beatriz277","Echevarría842",NA,"Chacón810",NA,"native","Other",2,"Havana  Havana  CU","464 Maggio Pathway Unit 89","Wangaratta","Victoria",6001,"South Melbourne",3732,-36.686814,146.313751,29005.17,3177031.21,20358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19 18:46:08,2014-10-18 18:46:08,"a735bf55-83e9-331a-899d-a82a60b9f60c","1c0a1555-51bc-4f47-6eda-b77d06919eb2",314076,"lisinopril 10 MG Oral Tablet",0.91,0,2,1.82,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26 18:46:08,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1c0a1555-51bc-4f47-6eda-b77d06919eb2",309362,"Clopidogrel 75 MG Oral Tablet",1079.94,863.95,120,129592.8,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26 18:46:08,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1c0a1555-51bc-4f47-6eda-b77d06919eb2",312961,"Simvastatin 20 MG Oral Tablet",329.93,263.94,120,39591.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26 18:46:08,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1c0a1555-51bc-4f47-6eda-b77d06919eb2",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,103.95,120,15592.8,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26 18:46:08,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","1c0a1555-51bc-4f47-6eda-b77d06919eb2",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",716.23,572.98,120,85947.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-26 18:59:11,2016-06-25 18:59:11,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",592,557,9,5328,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-26 18:59:11,2016-06-25 18:59:11,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",31.89,0,9,287.01,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-26 18:59:11,2016-06-25 18:59:11,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",314076,"lisinopril 10 MG Oral Tablet",1.84,0,3,5.52,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-26 18:59:11,2016-06-25 18:59:11,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",308136,"amLODIPine 2.5 MG Oral Tablet",2.11,0,3,6.33,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-03 18:59:11,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",309362,"Clopidogrel 75 MG Oral Tablet",720.65,685.65,103,74226.95,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-03 18:59:11,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",312961,"Simvastatin 20 MG Oral Tablet",311.6,276.6,103,32094.8,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-03 18:59:11,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,225.78,103,26860.34,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","medications",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-03 18:59:11,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","54724fb5-f289-a808-f91b-f3011cc12317",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",832.04,797.04,103,85700.12,NA,NA,0,NA,NA,NA,NA,NA,NA
"9c84396e-eb68-7318-4031-8ce3fe19dc08","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-20,NA,"1c0a1555-51bc-4f47-6eda-b77d06919eb2",414545008,"Ischemic heart disease (disorder)",0
"9c84396e-eb68-7318-4031-8ce3fe19dc08","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-27,NA,"54724fb5-f289-a808-f91b-f3011cc12317",414545008,"Ischemic heart disease (disorder)",0
"9cb2fb50-21db-4e45-bc8e-807095027bc8",NA,NA,1918-12-10,1988-02-08,"999-44-4750","S99986605","X57440572X","Mrs.","Tawny381","Ziemann98",NA,"Swift555",1,"white","Other",2,"Mission Viejo  California  US","611 Stamm Village Suite 62","Golden Plains","Victoria",6059,"Burnley",3351,-37.758248,143.637463,42678.99,8710201.43,15475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9cb2fb50-21db-4e45-bc8e-807095027bc8","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-04 16:42:30,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","0b6f0ec6-c59b-70c7-1156-a8bf761d75c2",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,0,554,71986.76,NA,NA,0,NA,NA,NA,NA,NA,NA
"9cb2fb50-21db-4e45-bc8e-807095027bc8","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-04 16:42:30,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","0b6f0ec6-c59b-70c7-1156-a8bf761d75c2",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",286.48,0,554,158709.92,NA,NA,0,NA,NA,NA,NA,NA,NA
"9cb2fb50-21db-4e45-bc8e-807095027bc8","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964-08-31 16:55:33,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","31640a40-c098-c122-0429-12790b717546",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",1709.61,1674.61,285,487238.85,NA,NA,0,NA,NA,NA,NA,NA,NA
"9cb2fb50-21db-4e45-bc8e-807095027bc8","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-29,NA,"0b6f0ec6-c59b-70c7-1156-a8bf761d75c2",414545008,"Ischemic heart disease (disorder)",0
"9cb2fb50-21db-4e45-bc8e-807095027bc8","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964-08-25,NA,"31640a40-c098-c122-0429-12790b717546",414545008,"Ischemic heart disease (disorder)",0
